url,name,ein,score,star_rating,keywords,website,address,phone,organization_mission,IRS_ruling_year,contain_keywords
https://www.charitynavigator.org/ein/232153775,Physicians for Social Responsibility Pennsylvania Inc.,232153775,91%,4,,http://www.psrpa.org,"1501 CHERRY ST, PHILADELPHIA, PA, 19102-1403",,To increase the role of health professionals in violence prevention and environmental health issues.,1998,No
https://www.charitynavigator.org/ein/232153107,Faith Baptist Church of Lackawanna County,232153107,,,"Not currently rated, This organization is not rated, Not rated",,"545 KEYSTONE AVE, PECKVILLE, PA, 18452-1619",,Mission not available,2019,Yes
https://www.charitynavigator.org/ein/232153232,PENNSYLVANIA STATE ASSOCIATION OF COUNTY FAIRS,232153232,71%,2,,,"457 CRESTMONT DR, NEWFOUNDLAND, PA, 18445-5203",570-493-0275,TO FOSTER INTEREST IN THE AGRICULTURE COMMUNITY AND TO BRING THE COMMUNITY TOGETHER TO BETTER UNDERSTAND HOW TO RAISE AND PRODUCE AGRICULTURAL PRODUCTS.,1991,No
https://www.charitynavigator.org/ein/232153501,HARMONY BETHEL CHURCH OF GOD,232153501,,,"Not currently rated, This organization is not rated, Not rated",,"1 CLEAR SPRING RD, DILLSBURG, PA, 17019-9719",,Mission not available,2002,Yes
https://www.charitynavigator.org/ein/232153779,The Pennsylvania Council of Teachers of Mathematics,232153779,,,"Not currently rated, This organization is not rated, Not rated",,"105 PENNSYLVANIA AVE, KUTZTOWN, PA, 19530-1614",,Mission not available,1987,Yes
https://www.charitynavigator.org/ein/232154726,VETERAN GUARD,232154726,,,"Not currently rated, This organization is not rated, Not rated",,"2700 SOUTHAMPTON RD, PHILADELPHIA, PA, 19154-1212",,Mission not available,1978,Yes
https://www.charitynavigator.org/ein/232154013,LITTLE LEAGUE BASEBALL INC,232154013,,,"Not currently rated, This organization is not rated, Not rated",,"6000 STATE RTE 864, MONTOURSVILLE, PA, 17754-8361",,Mission not available,1967,Yes
https://www.charitynavigator.org/ein/232154032,LITTLE LEAGUE BASEBALL INC,232154032,,,"Not currently rated, This organization is not rated, Not rated",,"839 W GREENLEAF ST, ALLENTOWN, PA, 18102-1547",,Mission not available,1967,Yes
https://www.charitynavigator.org/ein/232154746,Ringtown Valley Fire and Rescue,232154746,40%,0,,,"PO BOX 243, RINGTOWN, PA, 17967-0243",,PROTECTION OF PERSON AND PROPERTY,1998,No
https://www.charitynavigator.org/ein/232154852,Blind Sports Organization,232154852,,,"Not currently rated, This organization is not rated, Not rated",,"PO BOX 1715, HAVERTOWN, PA, 19083-6315",,Mission not available,1981,Yes
https://www.charitynavigator.org/ein/232154855,Living Word Community Church Ne,232154855,,,"Not currently rated, This organization is not rated, Not rated",,"7916 FRANKFORD AVE, PHILADELPHIA, PA, 19136-3016",,Mission not available,1981,Yes
